JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
BQ|Journal de banque|000364|20231122|512000|Banque|||PRLV0064|20231122|Prélèvement fournisseur||1158.82|||20231122|1158.82|EUR
BQ|Journal de banque|000365|20231129|401000|Fournisseurs|FOU0065|AWS Europe|PRLV0065|20231129|Paiement facture|1518.99||||20231129|1518.99|EUR
BQ|Journal de banque|000365|20231129|512000|Banque|||PRLV0065|20231129|Prélèvement fournisseur||1518.99|||20231129|1518.99|EUR
BQ|Journal de banque|000366|20231205|401000|Fournisseurs|FOU0066|Slack Technologies|PRLV0066|20231205|Paiement facture|1303.19||||20231205|1303.19|EUR
BQ|Journal de banque|000366|20231205|512000|Banque|||PRLV0066|20231205|Prélèvement fournisseur||1303.19|||20231205|1303.19|EUR
BQ|Journal de banque|000367|20231211|401000|Fournisseurs|FOU0067|OVH Cloud|PRLV0067|20231211|Paiement facture|1801.95||||20231211|1801.95|EUR
BQ|Journal de banque|000367|20231211|512000|Banque|||PRLV0067|20231211|Prélèvement fournisseur||1801.95|||20231211|1801.95|EUR
BQ|Journal de banque|000368|20231216|401000|Fournisseurs|FOU0068|IKEA Pro|PRLV0068|20231216|Paiement facture|2670.22||||20231216|2670.22|EUR
BQ|Journal de banque|000368|20231216|512000|Banque|||PRLV0068|20231216|Prélèvement fournisseur||2670.22|||20231216|2670.22|EUR
BQ|Journal de banque|000369|20231222|401000|Fournisseurs|FOU0069|Xerox France|PRLV0069|20231222|Paiement facture|1922.84||||20231222|1922.84|EUR
BQ|Journal de banque|000369|20231222|512000|Banque|||PRLV0069|20231222|Prélèvement fournisseur||1922.84|||20231222|1922.84|EUR
BQ|Journal de banque|000370|20231228|401000|Fournisseurs|FOU0070|IBM France|PRLV0070|20231228|Paiement facture|1039.40||||20231228|1039.40|EUR
BQ|Journal de banque|000370|20231228|512000|Banque|||PRLV0070|20231228|Prélèvement fournisseur||1039.40|||20231228|1039.40|EUR
OD|Opérations diverses|000371|20230128|641100|Salaires bruts|||OD-SAL01|20230128|Salaires mois 01/2023|22366.67||||20230128|22366.67|EUR
OD|Opérations diverses|000371|20230128|421000|Personnel - Rémunérations dues|||OD-SAL01|20230128|Salaires à payer 01/2023||22366.67|||20230128|22366.67|EUR
OD|Opérations diverses|000372|20230228|641100|Salaires bruts|||OD-SAL02|20230228|Salaires mois 02/2023|22366.67||||20230228|22366.67|EUR
OD|Opérations diverses|000372|20230228|421000|Personnel - Rémunérations dues|||OD-SAL02|20230228|Salaires à payer 02/2023||22366.67|||20230228|22366.67|EUR
OD|Opérations diverses|000373|20230328|641100|Salaires bruts|||OD-SAL03|20230328|Salaires mois 03/2023|22366.67||||20230328|22366.67|EUR
OD|Opérations diverses|000373|20230328|421000|Personnel - Rémunérations dues|||OD-SAL03|20230328|Salaires à payer 03/2023||22366.67|||20230328|22366.67|EUR
OD|Opérations diverses|000374|20230428|641100|Salaires bruts|||OD-SAL04|20230428|Salaires mois 04/2023|22366.67||||20230428|22366.67|EUR
OD|Opérations diverses|000374|20230428|421000|Personnel - Rémunérations dues|||OD-SAL04|20230428|Salaires à payer 04/2023||22366.67|||20230428|22366.67|EUR
OD|Opérations diverses|000375|20230528|641100|Salaires bruts|||OD-SAL05|20230528|Salaires mois 05/2023|22366.67||||20230528|22366.67|EUR
OD|Opérations diverses|000375|20230528|421000|Personnel - Rémunérations dues|||OD-SAL05|20230528|Salaires à payer 05/2023||22366.67|||20230528|22366.67|EUR
OD|Opérations diverses|000376|20230628|641100|Salaires bruts|||OD-SAL06|20230628|Salaires mois 06/2023|22366.67||||20230628|22366.67|EUR
OD|Opérations diverses|000376|20230628|421000|Personnel - Rémunérations dues|||OD-SAL06|20230628|Salaires à payer 06/2023||22366.67|||20230628|22366.67|EUR
OD|Opérations diverses|000377|20230728|641100|Salaires bruts|||OD-SAL07|20230728|Salaires mois 07/2023|22366.67||||20230728|22366.67|EUR
OD|Opérations diverses|000377|20230728|421000|Personnel - Rémunérations dues|||OD-SAL07|20230728|Salaires à payer 07/2023||22366.67|||20230728|22366.67|EUR
OD|Opérations diverses|000378|20230828|641100|Salaires bruts|||OD-SAL08|20230828|Salaires mois 08/2023|22366.67||||20230828|22366.67|EUR
OD|Opérations diverses|000378|20230828|421000|Personnel - Rémunérations dues|||OD-SAL08|20230828|Salaires à payer 08/2023||22366.67|||20230828|22366.67|EUR
OD|Opérations diverses|000379|20230928|641100|Salaires bruts|||OD-SAL09|20230928|Salaires mois 09/2023|22366.67||||20230928|22366.67|EUR
OD|Opérations diverses|000379|20230928|421000|Personnel - Rémunérations dues|||OD-SAL09|20230928|Salaires à payer 09/2023||22366.67|||20230928|22366.67|EUR
OD|Opérations diverses|000380|20231028|641100|Salaires bruts|||OD-SAL10|20231028|Salaires mois 10/2023|22366.67||||20231028|22366.67|EUR
OD|Opérations diverses|000380|20231028|421000|Personnel - Rémunérations dues|||OD-SAL10|20231028|Salaires à payer 10/2023||22366.67|||20231028|22366.67|EUR
OD|Opérations diverses|000381|20231128|641100|Salaires bruts|||OD-SAL11|20231128|Salaires mois 11/2023|22366.67||||20231128|22366.67|EUR
OD|Opérations diverses|000381|20231128|421000|Personnel - Rémunérations dues|||OD-SAL11|20231128|Salaires à payer 11/2023||22366.67|||20231128|22366.67|EUR
OD|Opérations diverses|000382|20231228|641100|Salaires bruts|||OD-SAL12|20231228|Salaires mois 12/2023|22366.67||||20231228|22366.67|EUR
OD|Opérations diverses|000382|20231228|421000|Personnel - Rémunérations dues|||OD-SAL12|20231228|Salaires à payer 12/2023||22366.67|||20231228|22366.67|EUR
OD|Opérations diverses|000383|20230128|645000|Charges sociales|||OD-CS01|20230128|Charges sociales 01/2023|8226.67||||20230128|8226.67|EUR
OD|Opérations diverses|000383|20230128|431000|Sécurité sociale|||OD-CS01|20230128|Charges sociales dues 01/2023||8226.67|||20230128|8226.67|EUR
OD|Opérations diverses|000384|20230228|645000|Charges sociales|||OD-CS02|20230228|Charges sociales 02/2023|8226.67||||20230228|8226.67|EUR
OD|Opérations diverses|000384|20230228|431000|Sécurité sociale|||OD-CS02|20230228|Charges sociales dues 02/2023||8226.67|||20230228|8226.67|EUR
OD|Opérations diverses|000385|20230328|645000|Charges sociales|||OD-CS03|20230328|Charges sociales 03/2023|8226.67||||20230328|8226.67|EUR
OD|Opérations diverses|000385|20230328|431000|Sécurité sociale|||OD-CS03|20230328|Charges sociales dues 03/2023||8226.67|||20230328|8226.67|EUR
OD|Opérations diverses|000386|20230428|645000|Charges sociales|||OD-CS04|20230428|Charges sociales 04/2023|8226.67||||20230428|8226.67|EUR
OD|Opérations diverses|000386|20230428|431000|Sécurité sociale|||OD-CS04|20230428|Charges sociales dues 04/2023||8226.67|||20230428|8226.67|EUR
OD|Opérations diverses|000387|20230528|645000|Charges sociales|||OD-CS05|20230528|Charges sociales 05/2023|8226.67||||20230528|8226.67|EUR
OD|Opérations diverses|000387|20230528|431000|Sécurité sociale|||OD-CS05|20230528|Charges sociales dues 05/2023||8226.67|||20230528|8226.67|EUR
OD|Opérations diverses|000388|20230628|645000|Charges sociales|||OD-CS06|20230628|Charges sociales 06/2023|8226.67||||20230628|8226.67|EUR
OD|Opérations diverses|000388|20230628|431000|Sécurité sociale|||OD-CS06|20230628|Charges sociales dues 06/2023||8226.67|||20230628|8226.67|EUR
OD|Opérations diverses|000389|20230728|645000|Charges sociales|||OD-CS07|20230728|Charges sociales 07/2023|8226.67||||20230728|8226.67|EUR
OD|Opérations diverses|000389|20230728|431000|Sécurité sociale|||OD-CS07|20230728|Charges sociales dues 07/2023||8226.67|||20230728|8226.67|EUR
OD|Opérations diverses|000390|20230828|645000|Charges sociales|||OD-CS08|20230828|Charges sociales 08/2023|8226.67||||20230828|8226.67|EUR
OD|Opérations diverses|000390|20230828|431000|Sécurité sociale|||OD-CS08|20230828|Charges sociales dues 08/2023||8226.67|||20230828|8226.67|EUR
OD|Opérations diverses|000391|20230928|645000|Charges sociales|||OD-CS09|20230928|Charges sociales 09/2023|8226.67||||20230928|8226.67|EUR
OD|Opérations diverses|000391|20230928|431000|Sécurité sociale|||OD-CS09|20230928|Charges sociales dues 09/2023||8226.67|||20230928|8226.67|EUR
OD|Opérations diverses|000392|20231028|645000|Charges sociales|||OD-CS10|20231028|Charges sociales 10/2023|8226.67||||20231028|8226.67|EUR
OD|Opérations diverses|000392|20231028|431000|Sécurité sociale|||OD-CS10|20231028|Charges sociales dues 10/2023||8226.67|||20231028|8226.67|EUR
OD|Opérations diverses|000393|20231128|645000|Charges sociales|||OD-CS11|20231128|Charges sociales 11/2023|8226.67||||20231128|8226.67|EUR
OD|Opérations diverses|000393|20231128|431000|Sécurité sociale|||OD-CS11|20231128|Charges sociales dues 11/2023||8226.67|||20231128|8226.67|EUR
OD|Opérations diverses|000394|20231228|645000|Charges sociales|||OD-CS12|20231228|Charges sociales 12/2023|8226.67||||20231228|8226.67|EUR
OD|Opérations diverses|000394|20231228|431000|Sécurité sociale|||OD-CS12|20231228|Charges sociales dues 12/2023||8226.67|||20231228|8226.67|EUR
OD|Opérations diverses|000395|20230130|681000|Dotations aux amortissements|||OD-AMO01|20230130|Dotations amortissements 01/2023|1875.00||||20230130|1875.00|EUR
OD|Opérations diverses|000395|20230130|281500|Amortissements matériel|||OD-AMO01|20230130|Amortissements 01/2023||1875.00|||20230130|1875.00|EUR
OD|Opérations diverses|000396|20230228|681000|Dotations aux amortissements|||OD-AMO02|20230228|Dotations amortissements 02/2023|1875.00||||20230228|1875.00|EUR
OD|Opérations diverses|000396|20230228|281500|Amortissements matériel|||OD-AMO02|20230228|Amortissements 02/2023||1875.00|||20230228|1875.00|EUR
OD|Opérations diverses|000397|20230330|681000|Dotations aux amortissements|||OD-AMO03|20230330|Dotations amortissements 03/2023|1875.00||||20230330|1875.00|EUR
OD|Opérations diverses|000397|20230330|281500|Amortissements matériel|||OD-AMO03|20230330|Amortissements 03/2023||1875.00|||20230330|1875.00|EUR
OD|Opérations diverses|000398|20230430|681000|Dotations aux amortissements|||OD-AMO04|20230430|Dotations amortissements 04/2023|1875.00||||20230430|1875.00|EUR
OD|Opérations diverses|000398|20230430|281500|Amortissements matériel|||OD-AMO04|20230430|Amortissements 04/2023||1875.00|||20230430|1875.00|EUR
OD|Opérations diverses|000399|20230530|681000|Dotations aux amortissements|||OD-AMO05|20230530|Dotations amortissements 05/2023|1875.00||||20230530|1875.00|EUR
OD|Opérations diverses|000399|20230530|281500|Amortissements matériel|||OD-AMO05|20230530|Amortissements 05/2023||1875.00|||20230530|1875.00|EUR
OD|Opérations diverses|000400|20230630|681000|Dotations aux amortissements|||OD-AMO06|20230630|Dotations amortissements 06/2023|1875.00||||20230630|1875.00|EUR
OD|Opérations diverses|000400|20230630|281500|Amortissements matériel|||OD-AMO06|20230630|Amortissements 06/2023||1875.00|||20230630|1875.00|EUR
OD|Opérations diverses|000401|20230730|681000|Dotations aux amortissements|||OD-AMO07|20230730|Dotations amortissements 07/2023|1875.00||||20230730|1875.00|EUR
OD|Opérations diverses|000401|20230730|281500|Amortissements matériel|||OD-AMO07|20230730|Amortissements 07/2023||1875.00|||20230730|1875.00|EUR
OD|Opérations diverses|000402|20230830|681000|Dotations aux amortissements|||OD-AMO08|20230830|Dotations amortissements 08/2023|1875.00||||20230830|1875.00|EUR
OD|Opérations diverses|000402|20230830|281500|Amortissements matériel|||OD-AMO08|20230830|Amortissements 08/2023||1875.00|||20230830|1875.00|EUR
OD|Opérations diverses|000403|20230930|681000|Dotations aux amortissements|||OD-AMO09|20230930|Dotations amortissements 09/2023|1875.00||||20230930|1875.00|EUR
OD|Opérations diverses|000403|20230930|281500|Amortissements matériel|||OD-AMO09|20230930|Amortissements 09/2023||1875.00|||20230930|1875.00|EUR
OD|Opérations diverses|000404|20231030|681000|Dotations aux amortissements|||OD-AMO10|20231030|Dotations amortissements 10/2023|1875.00||||20231030|1875.00|EUR
OD|Opérations diverses|000404|20231030|281500|Amortissements matériel|||OD-AMO10|20231030|Amortissements 10/2023||1875.00|||20231030|1875.00|EUR
OD|Opérations diverses|000405|20231130|681000|Dotations aux amortissements|||OD-AMO11|20231130|Dotations amortissements 11/2023|1875.00||||20231130|1875.00|EUR
OD|Opérations diverses|000405|20231130|281500|Amortissements matériel|||OD-AMO11|20231130|Amortissements 11/2023||1875.00|||20231130|1875.00|EUR
OD|Opérations diverses|000406|20231230|681000|Dotations aux amortissements|||OD-AMO12|20231230|Dotations amortissements 12/2023|1875.00||||20231230|1875.00|EUR
OD|Opérations diverses|000406|20231230|281500|Amortissements matériel|||OD-AMO12|20231230|Amortissements 12/2023||1875.00|||20231230|1875.00|EUR
